factor,common,label,prototype,symbol_scope,quintile,event_count,label_mean
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.005853147475996181
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.00698502519172575
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.008746483138312285
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.009799927422462345
atr_percentile_200,Local volatility regime: ATR percentile within the previous 200 15m bars.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.01215651287599786
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,1.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,1.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9921722113502935
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9951076320939335
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.967741935483871
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9745845552297165
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9677103718199609
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9256360078277887
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9510763209393346
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.8924731182795699
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6520039100684262
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6800391389432485
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6193737769080235
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6643835616438356
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6471163245356794
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0019569471624266144
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0004744902503621997
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.000764899347178404
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0012781500049958393
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0013139172652946137
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0019965600004541346
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.005801424361487179
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.007663723519397953
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.008778609909052318
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.009435035118023604
prior_5m_range_pct,Immediate pre-entry 5-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.011862641351757191
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,1.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9951076320939335
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9980430528375733
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9941291585127201
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.967741935483871
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.978494623655914
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9598825831702544
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9256360078277887
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9471624266144814
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9002932551319648
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6656891495601173
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6653620352250489
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6311154598825832
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6585127201565558
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6422287390029325
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0019569471624266144
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.00046270003416510203
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.000832808353307593
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0011087188031299472
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0014447821817575417
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0019790361789364702
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.005486882907986771
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.008042709710630706
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.007880608255073227
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.010647235169099937
prior_15m_range_pct,Immediate pre-entry 15-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.01148467581672069
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,1.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9941291585127201
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.99706457925636
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9902152641878669
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9736070381231672
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.978494623655914
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9363992172211351
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9432485322896281
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9422700587084148
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9110459433040078
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6803519061583577
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6340508806262231
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6467710371819961
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6418786692759295
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6598240469208211
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0019569471624266144
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0004592506863000421
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0009857973753758878
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0009511553088674929
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0015024052945852965
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0019294887421216333
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.00568349852693919
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.007762983140056606
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.008369160579049578
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.009901544743046721
prior_30m_range_pct,Immediate pre-entry 30-minute high-low range as a share of entry price.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.01182440007601782
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9951124144672532
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9990215264187867
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9990215264187867
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9980430528375733
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9638318670576735
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9667644183773216
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9657534246575342
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9530332681017613
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9324853228962818
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.8934506353861192
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6295210166177908
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6516634050880626
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6614481409001957
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.649706457925636
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6705767350928641
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0019569471624266144
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0010735852920342
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0008242159748700127
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0009674470374363656
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0011561199146239952
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0018062486652633957
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.00968405322057464
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.007270307308692895
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.007695092112044092
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.00856010140773915
prior_5m_return,Immediate pre-entry 5-minute close-to-open return.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.010329581219740787
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,1.0
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9931506849315068
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9990215264187867
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9980430528375733
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9648093841642229
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9716520039100685
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9549902152641878
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9647749510763209
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9227005870841487
prior_15m_return,Immediate pre-entry 15-minute close-to-open return.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.8973607038123167
